time(sec),x,z
2.045507,0.1194293,1.193632
2.119979,0.1194293,1.193632
2.171576,0.1194293,1.193632
2.236068,0.1194293,1.193632
2.299064,0.1194293,1.193632
2.359702,0.1194293,1.193632
2.421618,0.1194293,1.193632
2.481223,0.1194293,1.193632
2.540731,0.1194293,1.193632
2.60136,0.1194293,1.193632
2.66364,0.1194293,1.193632
2.726042,0.1194293,1.193632
2.786043,0.1194293,1.193632
2.845291,0.1194293,1.193632
2.906123,0.1194293,1.193632
2.966796,0.1194293,1.193632
3.02629,0.1194293,1.193632
3.086984,0.1194293,1.193632
3.146358,0.1194293,1.193632
3.208925,0.1194293,1.193632
3.268937,0.1194293,1.193632
3.329272,0.1194293,1.193632
3.389653,0.1194293,1.193632
3.451313,0.1194293,1.193632
3.511603,0.1194293,1.193632
3.574307,0.1194293,1.193632
3.634415,0.1194293,1.193632
3.694864,0.1194293,1.193632
3.75678,0.1194293,1.193632
3.817861,0.1194293,1.193632
3.878053,0.1194293,1.193632
3.936933,0.1194293,1.193632
3.997565,0.1194293,1.193632
4.058353,0.1194293,1.193632
4.119328,0.1194293,1.193632
4.181214,0.1204765,1.49363
4.297922,0.1201588,2.093632
4.35707,0.1206824,2.393632
4.420209,0.121206,2.693631
4.478712,0.1217296,2.993631
4.539614,0.1222532,3.293631
4.603264,0.1101931,3.293599
4.620908,0.1029573,3.29353
4.665503,0.02825064,3.290594
4.729237,-0.1533213,3.266367
4.788823,-0.4422689,3.174152
4.849855,-0.6287996,3.073296
4.912471,-0.6728415,3.043701
4.973099,-0.6728415,3.043701
5.037515,-0.6807255,3.038139
5.096412,-0.6807255,3.038139
5.155853,-0.6807255,3.038139
5.218141,-0.6787581,3.039535
5.278732,-0.7347991,2.997687
5.339186,-0.7347991,2.997687
5.400018,-0.7347991,2.997687
5.461904,-0.7347991,2.997687
5.523433,-0.7347991,2.997687
5.584746,-0.7347991,2.997687
5.645975,-0.7347991,2.997687
5.708454,-0.7404741,2.993197
5.769444,-0.731003,3.000664
5.831642,-0.7252891,3.005104
5.89731,-0.7214672,3.008047
5.954947,-0.7214672,3.008047
6.016171,-0.7214672,3.008047
6.077776,-0.7214672,3.008047
6.142747,-0.7233796,3.006577
6.206587,-0.7233796,3.006577
6.268127,-0.7195523,3.009514
6.330553,-0.7157148,3.012437
6.389699,-0.7233794,3.006577
6.449478,-0.7233794,3.006577
6.509315,-0.7233794,3.006577
6.568666,-0.7233794,3.006577
6.629427,-0.7233794,3.006577
6.693813,-0.7233794,3.006577
6.755049,-0.7233794,3.006577
6.817949,-0.7233794,3.006577
6.877225,-0.7233794,3.006577
6.937394,-0.7233794,3.006577
6.998158,-0.7233794,3.006577
7.059619,-0.7233794,3.006577
7.122092,-0.7233794,3.006577
7.18172,-0.7233794,3.006577
7.242724,-0.7233794,3.006577
7.301986,-0.7233794,3.006577
7.364091,-0.7233794,3.006577
7.425359,-0.7233794,3.006577
7.486632,-0.7233794,3.006577
7.546815,-0.7233794,3.006577
7.606931,-0.7233794,3.006577
7.666614,-0.7233794,3.006577
7.72812,-0.7233794,3.006577
7.786996,-0.7233794,3.006577
7.848229,-0.7233794,3.006577
7.908031,-0.7233794,3.006577
7.967711,-0.7233794,3.006577
8.03061,-0.7233794,3.006577
8.147916,-0.7233794,3.006577
8.208863,-0.7252893,3.005104
8.268703,-0.7329024,2.999177
8.328179,-0.7329024,2.999177
8.390103,-0.7347991,2.997687
8.407166,-0.7366934,2.996194
8.449656,-0.7423605,2.991694
8.512887,-0.7536234,2.982606
8.574502,-0.7157149,3.012437
8.635596,-0.6846527,3.035338
8.697726,-0.6866128,3.033932
8.75697,-0.6866128,3.033932
8.817698,-0.6866128,3.033932
8.879825,-0.6963759,3.026852
8.941134,-0.7666423,2.971855
8.999923,-0.7868325,2.954641
9.059011,-0.7868325,2.954641
9.120755,-0.777696,2.962514
9.180251,-0.7721813,2.967199
9.240584,-0.7721813,2.967199
9.300479,-0.7795287,2.960946
9.361705,-0.7831863,2.9578
9.42525,-0.7831863,2.9578
9.545213,-0.7831863,2.9578
time(sec),x,z
0,0,0
0.02,0,0
0.2105872,0,0
0.2289053,0,0
0.2548569,0,0
0.2719171,0,0
0.2885601,0,0
0.3260769,0,0
0.4168941,0,0
0.4870726,0,0
0.5555125,0,0
0.6246807,0,0
0.6929209,0,0
0.7598337,0,0
0.8304026,0,0
0.8977776,0,0
0.964157,0,0
1.031436,0,0
1.099404,0,0
1.166826,0,0
1.235023,0,0
1.303357,0,0
1.370562,0,0
1.438926,0,0
1.507453,0,0
1.575567,0,0
1.644633,0,0
1.713004,0,0
1.779786,0,0
1.846027,0,0
1.914232,0,0
1.981846,0,0
2.054502,0,0.2999957
2.18658,0,0.9998686
2.253344,0,1.299604
2.321319,0,1.699604
2.340217,0,1.799604
2.391405,0,1.999604
2.460013,0,2.399604
2.528025,0,2.699604
2.601523,-0.002412083,3.065822
2.734538,-0.003474091,3.665674
2.802145,-0.004172223,4.065674
2.870123,-0.004172223,4.065674
2.887938,-0.004172223,4.065674
2.937293,-0.004172223,4.065674
3.00508,-0.004172223,4.065674
3.07066,-0.004172223,4.065674
3.137063,-0.004172223,4.065674
3.203878,-0.004172223,4.065674
3.272832,-0.004172223,4.065674
3.340298,-0.004172223,4.065674
3.408545,-0.004172223,4.065674
3.481097,-0.004172223,4.065674
3.547805,-0.004172223,4.065674
3.618915,-0.004172223,4.065674
3.684947,-0.004172223,4.065674
3.754593,-0.004172223,4.065674
3.824517,-0.004172223,4.065674
3.893214,-0.004172223,4.065674
3.960003,-0.004172223,4.065674
4.028155,-0.004172223,4.065674
4.094959,-0.004172223,4.065674
4.166667,-0.004172223,4.065674
4.303552,-0.004172223,4.065674
4.438344,0.1330994,4.05908
4.457227,0.1354997,4.058843
4.510054,0.1378996,4.058601
4.526916,0.1378996,4.058601
4.580177,0.1378996,4.058601
4.652354,0.1018604,4.061786
4.723419,0.00788793,4.065642
4.78939,-0.1438195,4.058355
4.856393,-0.1510153,4.057592
4.923177,-0.1510153,4.057592
4.988901,-0.1510153,4.057592
5.055526,-0.1510153,4.057592
5.125524,-0.158207,4.056792
5.194846,-0.07167961,4.063906
5.263506,0.01994735,4.065505
5.334554,0.07779333,4.063384
5.398129,0.07779333,4.063384
5.468792,-0.01623216,4.0656
5.537951,-0.08372156,4.063243
5.602227,-0.1005696,4.062139
5.66705,-0.1125951,4.061224
5.733231,-0.1294163,4.059767
5.796333,-0.1294163,4.059767
5.857919,-0.1294163,4.059767
5.923807,-0.1246121,4.060205
5.984769,-0.1222094,4.060417
6.053154,-0.1222094,4.060417
6.178997,-0.1222094,4.060417
time(sec),x,z
0,0,0
0.02,0,0
0.2527163,0,0
0.2734616,0.007236102,-1.895428E-05
0.2959286,0.01447201,-7.581711E-05
0.3137859,0.0168839,-0.000103116
0.3306367,0.0168839,-0.000103116
0.408706,0.02170751,-0.0001704693
0.4996725,0.02653086,-0.000254631
0.579536,0.0313539,-0.0003557205
0.6518235,0.03376527,-0.0004125834
0.7232897,0.03858771,-0.000538826
0.7942333,0.04099875,-0.000608325
0.8661023,0.04099875,-0.000608325
0.9382187,0.04099875,-0.000608325
1.009475,0.04099875,-0.000608325
1.080229,0.05064161,-0.0009281635
1.14947,0.05064161,-0.0009281635
1.220724,0.05787216,-0.001212239
1.291639,-0.0096481,-3.373623E-05
1.362076,-0.01206007,-5.25713E-05
1.434345,-0.01206007,-5.25713E-05
1.501941,-0.01206007,-5.25713E-05
1.570851,-0.01206007,-5.25713E-05
1.639848,-0.01206007,-5.25713E-05
1.716461,-0.01554745,0.3999279
1.850763,-0.02148298,1.099666
1.919271,-0.02398711,1.3995
1.989729,-0.02747772,1.799485
2.008401,-0.02835037,1.899481
2.060211,-0.03096833,2.19947
2.131544,-0.03358629,2.499458
2.205275,-0.0324721,2.8794
2.278497,-0.03171084,3.165429
2.350078,-0.03069507,3.565433
2.419661,-0.03121867,3.865433
2.490588,-0.02709271,4.265432
2.632374,0.7162984,4.747702
2.706557,1.483388,4.399879
2.777973,1.361777,3.192161
2.796228,1.171245,2.950038
2.850857,0.1992852,2.538466
2.923234,-0.6386929,2.81236
2.988468,-0.6386929,2.81236
3.06853,-0.6386929,2.81236
3.150216,-0.6133415,2.793907
3.237701,-0.8837483,3.046949
3.323386,-1.072334,3.351701
3.40846,-1.024991,3.256745
3.495075,-0.9503493,3.135654
3.582235,-1.136466,2.598245
3.747101,-1.746472,2.075464
3.829119,-2.137962,1.918225
3.917546,-2.561864,1.836239
3.93861,-2.681767,1.848933
4.004022,-3.048955,1.728296
4.093001,-3.334133,1.5059
4.183147,-3.694186,1.135833
4.261585,-4.023199,0.9084034
4.341982,-4.353287,0.6825712
4.425176,-4.683311,0.4565594
4.508321,-5.013387,0.2306802
4.593569,-5.337905,-0.00330615
4.681076,-5.72171,-0.3258032
4.768363,-5.99459,-0.625414
4.851413,-6.26989,-0.9184
4.935287,-6.564425,-1.188997
5.020487,-6.840082,-1.619877
5.106908,-7.052649,-1.964531
5.266887,-7.558272,-2.584486
5.352251,-7.746031,-2.944381
5.439911,-7.647333,-3.009336
5.471694,-7.532586,-3.070863
5.526869,-7.246151,-3.17061
5.616223,-6.455893,-3.118814
5.702677,-5.965528,-2.805816
5.791962,-5.825256,-2.643596
5.883173,-5.71852,-2.474429
5.978325,-5.209364,-2.146756
6.167287,-4.210907,-2.205883
6.254156,-3.817399,-2.293828
6.338822,-3.41997,-2.33911
6.36242,-3.221256,-2.361751
6.422169,-2.923185,-2.395712
6.503071,-2.53722,-2.448514
6.582502,-2.172229,-2.463369
6.66774,-1.831038,-2.613351
6.746115,-1.453008,-2.768323
6.82653,-1.066661,-2.872903
6.909807,-0.6756151,-2.957154
6.988691,-0.2709987,-2.973148
7.071341,0.139071,-2.914424
7.148841,0.5382032,-2.940987
7.229299,0.9369996,-2.970819
7.311167,1.335852,-3.000766
7.402753,1.837408,-2.883966
7.479455,2.125255,-2.735878
7.561681,2.615638,-2.634624
7.639579,2.907635,-2.56274
7.717764,3.301313,-2.491906
7.799593,3.686107,-2.376123
7.875153,4.016121,-2.086684
7.947764,4.311562,-1.77494
8.021967,4.653031,-1.566013
time(sec),x,z
0,0,0
0,0.07473693,-0.002022266
0.02000046,0.08014482,0.09783137
0.04308796,0.08555269,0.197685
0.05993938,0.09096079,0.2975348
0.07866859,0.09096079,0.2975348
0.1025372,0.09096079,0.2975348
0.1632137,0.09096079,0.2975348
0.2320375,0.09096079,0.2975348
0.3001719,0.09096079,0.2975348
0.3696156,0.09096079,0.2975348
0.4374676,0.09096079,0.2975348
0.5053864,0.09096079,0.2975348
0.5729122,0.09096079,0.2975348
0.6396666,0.09096079,0.2975348
0.7066183,0.09096079,0.2975348
0.7733793,0.09096079,0.2975348
0.8421021,0.09096079,0.2975348
0.9091225,0.09096079,0.2975348
0.9800129,0.09096079,0.2975348
1.047135,0.09096079,0.2975348
1.11804,0.112595,0.6968994
1.249583,0.1450582,1.295727
1.316306,0.1666997,1.694956
1.385413,0.183223,1.994363
1.404566,0.1886309,2.094216
1.456927,0.204987,2.393709
1.522486,0.2212361,2.693257
1.592911,0.2451505,3.057276
1.6607,0.2613689,3.356696
1.728712,0.2775926,3.656258
1.796299,0.2992241,4.055672
1.870236,0.3154477,4.355233
2.002398,0.3533029,5.054209
2.071145,0.3749344,5.453623
2.142809,0.8601032,5.337144
2.160302,1.050865,5.234
2.2102,1.554746,4.653328
2.282354,1.66841,3.87892
2.355123,1.483559,3.359797
2.427397,1.173662,3.002672
2.496179,0.8689104,2.814086
2.580787,0.6811284,2.745182
2.665602,0.6648701,2.740627
2.747628,0.6648701,2.740627
2.834941,0.6625431,2.739993
2.923385,0.7674188,2.353987
3.078873,0.9771702,1.581973
3.175868,1.156891,1.113638
3.273905,1.376333,0.6604137
3.29147,1.442131,0.5795071
3.375475,1.721879,0.3181221
3.477896,2.215667,0.09165907
3.576653,2.576592,-0.255677
3.670741,2.918203,-0.6207665
3.770126,3.282296,-0.8194544
3.871961,3.839615,-1.078078
3.959515,4.210783,-1.23996
4.053253,4.6837,-1.393386
4.142909,5.056137,-1.539999
4.230928,5.510756,-1.748139
4.318567,5.87445,-1.914652
4.407563,6.238144,-2.081164
4.489983,6.601839,-2.247676
4.65223,7.420151,-2.622329
4.733155,7.795618,-2.762399
4.818555,7.795618,-2.762399
4.839322,7.795618,-2.762399
4.90438,7.795618,-2.762399
4.989352,7.795618,-2.762399
5.074446,7.795618,-2.762399
5.155601,7.795618,-2.762399
5.238492,7.795618,-2.762399
5.322804,7.795618,-2.762399
5.489618,7.795618,-2.762399
5.654692,7.757555,-2.843104
5.685189,7.752015,-2.853816
5.736549,7.738337,-2.879324
5.754635,7.737174,-2.881437
5.818441,7.737174,-2.881437
5.903087,7.755351,-2.847394
5.984939,7.77257,-2.812858
6.055737,7.796575,-2.760185
6.123528,7.825936,-2.686213
6.189432,7.826759,-2.683945
6.256742,7.826759,-2.683945
6.326162,7.827579,-2.681677
6.398949,7.827579,-2.681677
6.530068,7.827579,-2.681677
0.02,0,0
0.2691387,0,0
0.2954909,0,0
0.3122068,0,0
0.3286275,0,0
0.3527866,0,0
0.3693558,0,0
0.4087567,0,0
0.4667526,0,0
0.5075279,0,0
0.549613,0,0
0.5941719,-0.05064161,-0.0009281635
0.6283948,-0.07714532,-0.002154827
0.6642297,-0.08196141,-0.002432585
0.6953478,-0.08196141,-0.002432585
0.7259982,-0.08196141,-0.002432585
0.756556,-0.08196141,-0.002432585
0.7868763,-0.08196141,-0.002432585
0.8178489,-0.08196141,-0.002432585
0.8477782,-0.08196141,-0.002432585
0.8788114,-0.09159052,-0.003038406
0.909743,-0.09880947,-0.00353682
0.9391911,-0.1036206,-0.003890157
0.9719893,-0.1084305,-0.004260302
1.000796,-0.1084305,-0.004260302
1.030728,-0.09880948,-0.00353682
1.064688,-0.09880948,-0.00353682
1.094933,-0.09880948,-0.00353682
1.127881,-0.09880948,-0.00353682
1.155993,-0.09880948,-0.00353682
1.189655,-0.09880948,-0.00353682
1.221732,-0.09880948,-0.00353682
1.252791,-0.09880948,-0.00353682
1.282126,-0.09880948,-0.00353682
1.313952,-0.09880948,-0.00353682
1.344409,-0.09880948,-0.00353682
1.37838,-0.09880948,-0.00353682
1.407815,-0.09880948,-0.00353682
1.437904,-0.09880948,-0.00353682
1.469564,-0.09880948,-0.00353682
1.499634,-0.09880948,-0.00353682
1.529298,-0.09880948,-0.00353682
1.560326,-0.09880948,-0.00353682
1.592136,-0.09880948,-0.00353682
1.621042,-0.09880948,-0.00353682
1.655966,-0.09880948,-0.00353682
1.683803,-0.09880948,-0.00353682
1.71491,-0.09880948,-0.00353682
1.747722,-0.09880948,-0.00353682
1.777949,-0.09880948,-0.00353682
1.809716,-0.09880948,-0.00353682
1.839807,-0.09880948,-0.00353682
1.872915,-0.09880948,-0.00353682
1.905064,-0.09880948,-0.00353682
1.936515,-0.09880948,-0.00353682
1.965583,-0.09880948,-0.00353682
1.999064,-0.09880948,-0.00353682
2.023898,-0.09880948,-0.00353682
2.054239,-0.09880948,-0.00353682
2.085396,-0.09880948,-0.00353682
2.116496,-0.09880948,-0.00353682
2.152148,-0.09880948,-0.00353682
2.182498,-0.09880948,-0.00353682
2.21438,-0.09880948,-0.00353682
2.245124,-0.09880948,-0.00353682
2.276474,-0.09880948,-0.00353682
2.307925,-0.09880948,-0.00353682
2.33944,-0.09880948,-0.00353682
2.369758,-0.09880948,-0.00353682
2.40232,-0.09880948,-0.00353682
2.433072,-0.09880948,-0.00353682
2.464556,-0.09880948,-0.00353682
2.494967,-0.09880948,-0.00353682
2.526,-0.09880948,-0.00353682
2.557706,-0.09880948,-0.00353682
2.590301,-0.09880948,-0.00353682
2.622651,-0.09880948,-0.00353682
2.654162,-0.09880948,-0.00353682
2.685941,-0.09880948,-0.00353682
2.71932,-0.09880948,-0.00353682
2.750796,-0.09880948,-0.00353682
2.782681,-0.09880948,-0.00353682
2.813437,-0.09880948,-0.00353682
2.843579,-0.09880948,-0.00353682
2.875124,-0.09880948,-0.00353682
2.905857,-0.09880948,-0.00353682
2.939214,-0.09880948,-0.00353682
2.969032,-0.09880948,-0.00353682
3.000043,-0.09880948,-0.00353682
3.02963,-0.09880948,-0.00353682
3.060634,-0.09880948,-0.00353682
3.091019,-0.09880948,-0.00353682
3.121944,-0.09880948,-0.00353682
3.15529,-0.09880948,-0.00353682
3.187078,-0.09880948,-0.00353682
3.218358,-0.09880948,-0.00353682
3.247144,-0.09880948,-0.00353682
3.27793,-0.09880948,-0.00353682
3.309205,-0.09880948,-0.00353682
3.340317,-0.09880948,-0.00353682
3.371393,-0.09880948,-0.00353682
3.405021,-0.09880948,-0.00353682
3.435863,-0.09880948,-0.00353682
3.465085,-0.09880948,-0.00353682
3.495853,-0.09880948,-0.00353682
3.525234,-0.09880948,-0.00353682
3.55537,-0.09880948,-0.00353682
3.589742,-0.09880948,-0.00353682
3.62,-0.09880948,-0.00353682
3.653358,-0.09880948,-0.00353682
3.683563,-0.09880948,-0.00353682
3.715516,-0.09880948,-0.00353682
3.745462,-0.09880948,-0.00353682
3.776537,-0.09880948,-0.00353682
3.808298,-0.09880948,-0.00353682
3.840409,-0.09880948,-0.00353682
3.873966,-0.09880948,-0.00353682
3.905132,-0.09880948,-0.00353682
3.93744,-0.09880948,-0.00353682
3.968125,-0.09880948,-0.00353682
3.9996,-0.09880948,-0.00353682
4.030101,-0.09880948,-0.00353682
4.061157,-0.09880948,-0.00353682
4.091884,-0.09880948,-0.00353682
4.12427,-0.09880948,-0.00353682
4.155742,-0.09880948,-0.00353682
4.187418,-0.09880948,-0.00353682
4.21947,-0.09880948,-0.00353682
4.251568,-0.09880948,-0.00353682
4.284705,-0.09880948,-0.00353682
4.315871,-0.09880948,-0.00353682
4.35025,-0.09880948,-0.00353682
4.380277,-0.09880948,-0.00353682
4.410577,-0.09880948,-0.00353682
4.439583,-0.09880948,-0.00353682
4.471802,-0.09880948,-0.00353682
4.501868,-0.09880948,-0.00353682
4.532428,-0.09880948,-0.00353682
4.562036,-0.09880948,-0.00353682
4.592638,-0.09880948,-0.00353682
4.622485,-0.09880948,-0.00353682
4.653366,-0.09880948,-0.00353682
4.686473,-0.09880948,-0.00353682
4.713878,-0.09880948,-0.00353682
4.745,-0.09880948,-0.00353682
4.775297,-0.09880948,-0.00353682
4.80674,-0.09880948,-0.00353682
4.838459,-0.09880948,-0.00353682
4.870011,-0.09880948,-0.00353682
4.90338,-0.09880948,-0.00353682
4.935914,-0.09880948,-0.00353682
4.967031,-0.09880948,-0.00353682
4.997024,-0.09880948,-0.00353682
5.026442,-0.09880948,-0.00353682
5.056226,-0.09880948,-0.00353682
5.086123,-0.09880948,-0.00353682
5.117205,-0.09880948,-0.00353682
5.149291,-0.09880948,-0.00353682
5.181496,-0.09880948,-0.00353682
5.212441,-0.09880948,-0.00353682
5.244337,-0.09880948,-0.00353682
5.2751,-0.09880948,-0.00353682
5.307207,-0.09880948,-0.00353682
5.338145,-0.09880948,-0.00353682
5.370237,-0.09880948,-0.00353682
5.401193,-0.09880948,-0.00353682
5.43393,-0.09880948,-0.00353682
5.465079,-0.09880948,-0.00353682
5.495329,-0.09880948,-0.00353682
5.526281,-0.09880948,-0.00353682
5.557259,-0.09880948,-0.00353682
5.59135,-0.09880948,-0.00353682
5.62083,-0.09880948,-0.00353682
5.651243,-0.09880948,-0.00353682
5.686546,-0.09880948,-0.00353682
5.716541,-0.09880948,-0.00353682
5.747816,-0.09880948,-0.00353682
5.7799,-0.09880948,-0.00353682
5.810785,-0.09880948,-0.00353682
5.84205,-0.09880948,-0.00353682
5.873415,-0.09880948,-0.00353682
5.904336,-0.09880948,-0.00353682
5.935572,-0.09880948,-0.00353682
5.967822,-0.09880948,-0.00353682
5.99896,-0.09880948,-0.00353682
6.029836,-0.09880948,-0.00353682
6.060192,-0.09880948,-0.00353682
6.091499,-0.09880948,-0.00353682
6.121284,-0.09880948,-0.00353682
6.151577,-0.09880948,-0.00353682
6.186408,-0.09880948,-0.00353682
6.215697,-0.09880948,-0.00353682
6.250288,-0.09880948,-0.00353682
6.286642,-0.09880948,-0.00353682
6.309655,-0.09880948,-0.00353682
6.340409,-0.09880948,-0.00353682
6.371928,-0.09880948,-0.00353682
6.40353,-0.09880948,-0.00353682
6.434834,-0.09880948,-0.00353682
6.467614,-0.09880948,-0.00353682
6.497574,-0.09880948,-0.00353682
6.529078,-0.09880948,-0.00353682
6.558502,-0.09880948,-0.00353682
6.590473,-0.09880948,-0.00353682
6.618242,-0.09880948,-0.00353682
6.648903,-0.09880948,-0.00353682
6.680438,-0.09880948,-0.00353682
6.713777,-0.09880948,-0.00353682
6.745888,-0.09880948,-0.00353682
6.778934,-0.09880948,-0.00353682
6.807782,-0.09880948,-0.00353682
6.839429,-0.09880948,-0.00353682
6.871462,-0.09880948,-0.00353682
6.901545,-0.09880948,-0.00353682
6.934294,-0.09880948,-0.00353682
6.967058,-0.09880948,-0.00353682
6.996443,-0.09880948,-0.00353682
7.026825,-0.09880948,-0.00353682
7.056706,-0.09880948,-0.00353682
7.08709,-0.09880948,-0.00353682
7.118129,-0.09880948,-0.00353682
7.148903,-0.09880948,-0.00353682
7.181605,-0.09880948,-0.00353682
7.213738,-0.09880948,-0.00353682
7.244233,-0.09880948,-0.00353682
7.276018,-0.09880948,-0.00353682
7.307188,-0.09880948,-0.00353682
7.336952,-0.09880948,-0.00353682
7.366493,-0.09880948,-0.00353682
7.395989,-0.09880948,-0.00353682
7.426046,-0.09880948,-0.00353682
7.457695,-0.09880948,-0.00353682
7.487076,-0.09880948,-0.00353682
7.517573,-0.09880948,-0.00353682
7.548465,-0.09880948,-0.00353682
7.579822,-0.09880948,-0.00353682
7.61201,-0.09880948,-0.00353682
7.642911,-0.09880948,-0.00353682
7.674972,-0.09880948,-0.00353682
7.704912,-0.09880948,-0.00353682
7.738478,-0.09880948,-0.00353682
7.769556,-0.09880948,-0.00353682
7.798936,-0.09880948,-0.00353682
7.831254,-0.09880948,-0.00353682
7.861578,-0.09880948,-0.00353682
7.89264,-0.09880948,-0.00353682
7.923892,-0.09880948,-0.00353682
7.954851,-0.09880948,-0.00353682
7.985832,-0.09880948,-0.00353682
8.018341,-0.09880948,-0.00353682
8.05293,-0.113109,0.1959513
8.107673,-0.134383,0.4950986
8.14287,-0.1486847,0.6945558
8.175412,-0.1558345,0.7942996
8.206486,-0.1701379,0.9937327
8.223193,-0.1772937,1.093391
8.240066,-0.1844422,1.193134
8.269666,-0.1916007,1.292755
8.300996,-0.2058627,1.492053
8.332285,-0.2128467,1.591716
8.364377,-0.2271461,1.791204
8.394101,-0.2342959,1.890948
8.426753,-0.2485954,2.090436
8.455794,-0.2557451,2.19018
8.487696,-0.2700397,2.389666
8.520552,-0.284273,2.589122
8.560866,-0.2985697,2.78861
8.607828,-0.3167914,2.955291
8.641101,-0.332115,3.149992
8.674155,-0.3392648,3.249736
8.705001,-0.3535642,3.449224
8.722037,-0.360714,3.548968
8.739609,-0.360714,3.548968
8.769674,-0.3750135,3.748456
8.801748,-0.389313,3.947945
8.83414,-0.3964627,4.047689
8.865154,-0.3964627,4.047689
8.895869,-0.3964627,4.047689
8.929534,-0.3964627,4.047689
8.959752,-0.3964627,4.047689
8.990243,-0.3964627,4.047689
9.02074,-0.3964627,4.047689
9.050551,-0.3964627,4.047689
9.081634,-0.3964627,4.047689
9.112816,-0.3964627,4.047689
9.144395,-0.3964627,4.047689
9.174603,-0.3964627,4.047689
9.208099,-0.3964627,4.047689
9.240313,-0.3964627,4.047689
9.270964,-0.3964627,4.047689
9.300979,-0.3964627,4.047689
9.332896,-0.3964627,4.047689
9.365238,-0.3964627,4.047689
9.396589,-0.3964627,4.047689
9.429243,-0.3964627,4.047689
9.460873,-0.3964627,4.047689
9.491147,-0.3964627,4.047689
9.520873,-0.3964627,4.047689
9.551724,-0.3964627,4.047689
9.58545,-0.3964627,4.047689
9.615584,-0.3964627,4.047689
9.645907,-0.3964627,4.047689
9.677872,-0.3964627,4.047689
9.708707,-0.3964627,4.047689
9.740567,-0.3964627,4.047689
9.772364,-0.3964627,4.047689
9.804276,-0.3964627,4.047689
9.837392,-0.3964627,4.047689
9.871711,-0.3964627,4.047689
9.901962,-0.3964627,4.047689
9.934441,-0.3964627,4.047689
9.964446,-0.3964627,4.047689
9.995644,-0.3964627,4.047689
10.02632,-0.3964627,4.047689
10.05719,-0.3964627,4.047689
10.08861,-0.3964627,4.047689
10.11623,-0.3964627,4.047689
10.14702,-0.3964627,4.047689
10.18099,-0.3964627,4.047689
10.2119,-0.3964627,4.047689
10.24469,-0.3964627,4.047689
10.2761,-0.3964627,4.047689
10.30758,-0.3964627,4.047689
10.34013,-0.3964627,4.047689
10.37219,-0.3964627,4.047689
10.40361,-0.3964627,4.047689
10.43554,-0.3964627,4.047689
10.4673,-0.3964627,4.047689
10.49965,-0.3964627,4.047689
10.53132,-0.3964627,4.047689
10.57407,-0.3964627,4.047689
